,cps_name,obs,Teff,u_Teff,radius,u_radius,FeH,u_FeH,mass,u_mass,Source,chi-squared,params
190,,rj185.875,4950,14,0.6954,0.0041,-0.22,,,,VonBraun,129.13315576386364,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.939607203608368, true, null, -Infinity, Infinity, 0.006002407030337208, {""knot_3_y"": 0.21191217051586875, ""knot_4_y"": -0.006493306815336297, ""knot_1_y"": -0.3072834753342922, ""knot_2_y"": -0.06057340800810368}, 0.899554699870913], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9527851160102906, true, null, -Infinity, Infinity, 0.0025851875025995415, {""knot_3_y"": -0.244698423714465, ""knot_4_y"": -0.03012414751701396, ""knot_2_y"": 0.2963841978294544, ""knot_0_y"": -0.3072834753342931}, 0.8054977860507112], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.964021739721423, true, null, -Infinity, Infinity, 0.001901763922507879, {""knot_3_y"": 0.7053900577143645, ""knot_4_y"": -0.056696563067028964, ""knot_1_y"": 0.29638419782945447, ""knot_0_y"": -0.06057340800810187}, 0.9485068097206238], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9613226676494473, true, null, -Infinity, Infinity, 0.0018402542037829653, {""knot_2_y"": 0.7053900577143641, ""knot_4_y"": 0.46863014766115774, ""knot_1_y"": -0.2446984237144659, ""knot_0_y"": 0.21191217051587088}, 0.9652248857532283], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.954041447273312, true, null, -Infinity, Infinity, 0.0018790968984038633, {""knot_2_y"": -0.05669656306702975, ""knot_3_y"": 0.46863014766115824, ""knot_1_y"": -0.030124147517016104, ""knot_0_y"": -0.006493306815334137}, 0.9457799007725214]]"
191,,rj15.1926,4662,17,0.7949,0.0062,-0.08,,,,VonBraun,115.98268109950472,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8094768234026466, true, null, -Infinity, Infinity, 0.009827260767681324, {""knot_3_y"": 0.20790591893672283, ""knot_4_y"": -0.0046973219670401285, ""knot_1_y"": -0.2868690095346067, ""knot_2_y"": -0.0794490804385687}, 0.843983348672067], [""knot_1_x"", 6016.420490366793, false, null, -Infinity, Infinity, 0, null, 6016.420490366793], [""knot_1_y"", 0.8940032911310514, true, null, -Infinity, Infinity, 0.004033286476638481, {""knot_3_y"": -0.2510388810036973, ""knot_4_y"": -0.030574703527520338, ""knot_2_y"": 0.31629420947938325, ""knot_0_y"": -0.28686900953460553}, 0.9494801301522323], [""knot_2_x"", 6032.880156342545, false, null, -Infinity, Infinity, 0, null, 6032.880156342545], [""knot_2_y"", 0.8800281508036172, true, null, -Infinity, Infinity, 0.002844514110382478, {""knot_3_y"": 0.6923876221546182, ""knot_4_y"": -0.06143175146921755, ""knot_1_y"": 0.31629420947937914, ""knot_0_y"": -0.07944908043856803}, 0.8132415124666645], [""knot_3_x"", 6049.384852515976, false, null, -Infinity, Infinity, 0, null, 6049.384852515976], [""knot_3_y"", 0.8552726307301651, true, null, -Infinity, Infinity, 0.0027334252027356497, {""knot_2_y"": 0.6923876221546147, ""knot_4_y"": 0.45975599945065204, ""knot_1_y"": -0.25103888100370264, ""knot_0_y"": 0.207905918936724}, 0.7097836044092894], [""knot_4_x"", 6065.934702080283, false, null, -Infinity, Infinity, 0, null, 6065.934702080283], [""knot_4_y"", 0.8463298179718507, true, null, -Infinity, Infinity, 0.0027894100668810445, {""knot_2_y"": -0.06143175146922065, ""knot_3_y"": 0.4597559994506509, ""knot_1_y"": -0.03057470352752346, ""knot_0_y"": -0.0046973219670393435}, 0.784513426159304]]"
192,,rj185.875,3867,37,0.5673,0.0137,-0.15,,,,VonBraun,129.13315576386364,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.939607203608368, true, null, -Infinity, Infinity, 0.006002407030337208, {""knot_3_y"": 0.21191217051586875, ""knot_4_y"": -0.006493306815336297, ""knot_1_y"": -0.3072834753342922, ""knot_2_y"": -0.06057340800810368}, 0.899554699870913], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9527851160102906, true, null, -Infinity, Infinity, 0.0025851875025995415, {""knot_3_y"": -0.244698423714465, ""knot_4_y"": -0.03012414751701396, ""knot_2_y"": 0.2963841978294544, ""knot_0_y"": -0.3072834753342931}, 0.8054977860507112], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.964021739721423, true, null, -Infinity, Infinity, 0.001901763922507879, {""knot_3_y"": 0.7053900577143645, ""knot_4_y"": -0.056696563067028964, ""knot_1_y"": 0.29638419782945447, ""knot_0_y"": -0.06057340800810187}, 0.9485068097206238], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9613226676494473, true, null, -Infinity, Infinity, 0.0018402542037829653, {""knot_2_y"": 0.7053900577143641, ""knot_4_y"": 0.46863014766115774, ""knot_1_y"": -0.2446984237144659, ""knot_0_y"": 0.21191217051587088}, 0.9652248857532283], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.954041447273312, true, null, -Infinity, Infinity, 0.0018790968984038633, {""knot_2_y"": -0.05669656306702975, ""knot_3_y"": 0.46863014766115824, ""knot_1_y"": -0.030124147517016104, ""knot_0_y"": -0.006493306815334137}, 0.9457799007725214]]"
193,,rj50.360,3497,39,0.3982,0.0091,-0.4,,,,VonBraun,241.80940073138797,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9034433758701063, true, null, -Infinity, Infinity, 0.007380304279529955, {""knot_3_y"": 0.21190950453368806, ""knot_4_y"": 0.0040361221876802095, ""knot_1_y"": -0.3078209989141968, ""knot_2_y"": -0.0635512486648002}, 0.881298540305049], [""knot_1_x"", 6016.4000715295715, false, null, -Infinity, Infinity, 0, null, 6016.4000715295715], [""knot_1_y"", 0.9484255833574726, true, null, -Infinity, Infinity, 0.0031938364662974466, {""knot_3_y"": -0.24162004431434458, ""knot_4_y"": -0.04316172810417799, ""knot_2_y"": 0.30240734194945684, ""knot_0_y"": -0.3078209989141972}, 0.9478618096339541], [""knot_2_x"", 6032.839207014262, false, null, -Infinity, Infinity, 0, null, 6032.839207014262], [""knot_2_y"", 0.944378474472828, true, null, -Infinity, Infinity, 0.002367745928563295, {""knot_3_y"": 0.7133168487229627, ""knot_4_y"": -0.03225122020302422, ""knot_1_y"": 0.30240734194946134, ""knot_0_y"": -0.06355124866480304}, 0.8242204105922656], [""knot_3_x"", 6049.3232605849025, false, null, -Infinity, Infinity, 0, null, 6049.3232605849025], [""knot_3_y"", 0.9324182908638338, true, null, -Infinity, Infinity, 0.0023112526102209794, {""knot_2_y"": 0.7133168487229652, ""knot_4_y"": 0.48169397578023243, ""knot_1_y"": -0.24162004431433987, ""knot_0_y"": 0.21190950453368512}, 0.8354024299941487], [""knot_4_x"", 6065.852354975091, false, null, -Infinity, Infinity, 0, null, 6065.852354975091], [""knot_4_y"", 0.9285599673326121, true, null, -Infinity, Infinity, 0.002310808956980103, {""knot_2_y"": -0.03225122020302359, ""knot_3_y"": 0.4816939757802322, ""knot_1_y"": -0.043161728104176594, ""knot_0_y"": 0.004036122187679215}, 0.9214721910004134]]"
194,119850.0,rj172.1470,3618,31,0.484,0.0084,-0.3,,,,VonBraun,218.47661946071506,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8611028767861454, true, null, -Infinity, Infinity, 0.00765897214169866, {""knot_3_y"": 0.21212656945306718, ""knot_4_y"": -0.004165955746900817, ""knot_1_y"": -0.3052394578917718, ""knot_2_y"": -0.06213211724151203}, 0.7054080528429884], [""knot_1_x"", 6016.502166408676, false, null, -Infinity, Infinity, 0, null, 6016.502166408676], [""knot_1_y"", 0.8943826036984754, true, null, -Infinity, Infinity, 0.003274613634798308, {""knot_3_y"": -0.24538954277980563, ""knot_4_y"": -0.03279385300864093, ""knot_2_y"": 0.29784718309771613, ""knot_0_y"": -0.30523945789177087}, 0.8816753790738822], [""knot_2_x"", 6033.043956435212, false, null, -Infinity, Infinity, 0, null, 6033.043956435212], [""knot_2_y"", 0.9077729290140565, true, null, -Infinity, Infinity, 0.002406155170299838, {""knot_3_y"": 0.7063778480130722, ""knot_4_y"": -0.051661465479599676, ""knot_1_y"": 0.29784718309771724, ""knot_0_y"": -0.06213211724151494}, 0.9013132241490559], [""knot_3_x"", 6049.631226511404, false, null, -Infinity, Infinity, 0, null, 6049.631226511404], [""knot_3_y"", 0.904833875061483, true, null, -Infinity, Infinity, 0.0023342926219995053, {""knot_2_y"": 0.7063778480130756, ""knot_4_y"": 0.470774636072412, ""knot_1_y"": -0.24538954277980468, ""knot_0_y"": 0.2121265694530633}, 0.9514676621544658], [""knot_4_x"", 6066.264101680243, false, null, -Infinity, Infinity, 0, null, 6066.264101680243], [""knot_4_y"", 0.8987973398867982, true, null, -Infinity, Infinity, 0.0023745572971585727, {""knot_2_y"": -0.05166146547959456, ""knot_3_y"": 0.470774636072416, ""knot_1_y"": -0.0327938530086406, ""knot_0_y"": -0.004165955746903263}, 0.8502655046099711]]"
195,149661.0,rj222.759,5337,41,0.7591,0.0122,0.04,,,,VonBraun,12.571254734182578,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 1.0083277056881879, true, null, -Infinity, Infinity, 0.0018508196065226306, {""knot_3_y"": 0.21145908650408216, ""knot_4_y"": -0.007519621517710517, ""knot_1_y"": -0.3093592453798687, ""knot_2_y"": -0.058829310680785195}, 0.985823377780335], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9585915091672087, true, null, -Infinity, Infinity, 0.0008042691276694366, {""knot_3_y"": -0.24294582038027907, ""knot_4_y"": -0.029198593924713145, ""knot_2_y"": 0.2952607167244521, ""knot_0_y"": -0.3093592453798695}, 0.6339684139392328], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9910489756248219, true, null, -Infinity, Infinity, 0.0005944499905288562, {""knot_3_y"": 0.7059756627600565, ""knot_4_y"": -0.0585715517728102, ""knot_1_y"": 0.2952607167244535, ""knot_0_y"": -0.05882931068078518}, 0.9811850526331923], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9970541382383835, true, null, -Infinity, Infinity, 0.0005750180197625871, {""knot_2_y"": 0.7059756627600565, ""knot_4_y"": 0.46846915642286974, ""knot_1_y"": -0.24294582038027715, ""knot_0_y"": 0.21145908650408324}, 0.9960326726504268], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9783807388707267, true, null, -Infinity, Infinity, 0.0005895627037758478, {""knot_2_y"": -0.058571551772811335, ""knot_3_y"": 0.4684691564228682, ""knot_1_y"": -0.02919859392471167, ""knot_0_y"": -0.00751962151770924}, 0.9825343249829267]]"
196,,rj172.1088,3413,28,0.4183,0.006999999999999999,-0.09,,,,VonBraun,305.6228256225703,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8052469235381766, true, null, -Infinity, Infinity, 0.00929685637203725, {""knot_3_y"": 0.21203722797043675, ""knot_4_y"": -0.0050221263747000375, ""knot_1_y"": -0.3032226884018349, ""knot_2_y"": -0.0634589884198969}, 0.9491793946110548], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.863136322411808, true, null, -Infinity, Infinity, 0.003943001357714376, {""knot_3_y"": -0.24614602076370115, ""knot_4_y"": -0.031385944908821586, ""knot_2_y"": 0.2986326871720913, ""knot_0_y"": -0.30322268840183525}, 0.7878151176350433], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.8643094705594684, true, null, -Infinity, Infinity, 0.0028857974612478544, {""knot_3_y"": 0.7055135594583533, ""knot_4_y"": -0.05425173232435812, ""knot_1_y"": 0.2986326871720935, ""knot_0_y"": -0.06345898841989667}, 0.8536319495844832], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.846616485284531, true, null, -Infinity, Infinity, 0.002789841573129865, {""knot_2_y"": 0.705513559458355, ""knot_4_y"": 0.4673716367699282, ""knot_1_y"": -0.24614602076369976, ""knot_0_y"": 0.2120372279704377}, 0.9215306140058341], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.8324984713086321, true, null, -Infinity, Infinity, 0.002826525100041958, {""knot_2_y"": -0.05425173232435699, ""knot_3_y"": 0.46737163676993004, ""knot_1_y"": -0.03138594490882291, ""knot_0_y"": -0.00502212637469783}, 0.7820228484669262]]"
197,,rj187.475,5407,52,0.831,0.0044,0.03,,,,VonBraun,12.810677416608844,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9974934100034403, true, null, -Infinity, Infinity, 0.0018249668278447226, {""knot_3_y"": 0.2119390082239639, ""knot_4_y"": -0.007567335622073894, ""knot_1_y"": -0.309255329938651, ""knot_2_y"": -0.05701193143185277}, 0.9911415941188515], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9793358427144738, true, null, -Infinity, Infinity, 0.0007905395678836349, {""knot_3_y"": -0.2428943209029721, ""knot_4_y"": -0.029080027413200007, ""knot_2_y"": 0.29255866699261307, ""knot_0_y"": -0.30925532993865135}, 0.6496939981140631], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9937554361811861, true, null, -Infinity, Infinity, 0.0005869712936630404, {""knot_3_y"": 0.7076616556007197, ""knot_4_y"": -0.05770221789782032, ""knot_1_y"": 0.29255866699261324, ""knot_0_y"": -0.05701193143185183}, 0.9852818495884926], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9964300909332173, true, null, -Infinity, Infinity, 0.0005684884426847401, {""knot_2_y"": 0.7076616556007207, ""knot_4_y"": 0.4687104933138571, ""knot_1_y"": -0.24289432090297258, ""knot_0_y"": 0.21193900822396625}, 0.9951030751350546], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9875145592003381, true, null, -Infinity, Infinity, 0.000582485906572248, {""knot_2_y"": -0.057702217897818306, ""knot_3_y"": 0.4687104933138599, ""knot_1_y"": -0.029080027413201467, ""knot_0_y"": -0.007567335622071613}, 1.001876026122127]]"
198,,rj187.477,4393,149,0.6697,0.0089,0.03,,,,VonBraun,220.41349173232874,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.974014243363739, true, null, -Infinity, Infinity, 0.007507338701457556, {""knot_3_y"": 0.21160337761613268, ""knot_4_y"": -0.005283456449286899, ""knot_1_y"": -0.30790988319471974, ""knot_2_y"": -0.06083215625171261}, 0.9803547966248599], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9669678986120731, true, null, -Infinity, Infinity, 0.0032558765919019554, {""knot_3_y"": -0.24391097792759833, ""knot_4_y"": -0.03163285555780031, ""knot_2_y"": 0.2975958684048803, ""knot_0_y"": -0.30790988319471907}, 0.3915272660553521], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9774884020052093, true, null, -Infinity, Infinity, 0.0023962520411648053, {""knot_3_y"": 0.7067810372018493, ""knot_4_y"": -0.05389974306528664, ""knot_1_y"": 0.29759586840487773, ""knot_0_y"": -0.06083215625171117}, 0.9834687775318516], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9800696453773005, true, null, -Infinity, Infinity, 0.0023170212957710156, {""knot_2_y"": 0.7067810372018472, ""knot_4_y"": 0.4693358770026013, ""knot_1_y"": -0.2439109779276, ""knot_0_y"": 0.21160337761613296}, 0.9835197947704049], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9751739181587005, true, null, -Infinity, Infinity, 0.002351325964817717, {""knot_2_y"": -0.053899743065288004, ""knot_3_y"": 0.46933587700259927, ""knot_1_y"": -0.03163285555779874, ""knot_0_y"": -0.005283456449287519}, 0.978945605953025]]"
199,173739.0,rj70.783,3407,15,0.3561,0.0039,-0.49,,,,VonBraun,289.1289685817863,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.804279464462961, true, null, -Infinity, Infinity, 0.00903277255023176, {""knot_3_y"": 0.21188020766769616, ""knot_4_y"": -0.005057369479680479, ""knot_1_y"": -0.30336014573635456, ""knot_2_y"": -0.06308397005447346}, 0.7026551884645339], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.8687620314026767, true, null, -Infinity, Infinity, 0.0038361888261597248, {""knot_3_y"": -0.24575199409920045, ""knot_4_y"": -0.031394417703106636, ""knot_2_y"": 0.2983427628121787, ""knot_0_y"": -0.3033601457363548}, 0.8122982370254264], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.8817130095220924, true, null, -Infinity, Infinity, 0.00281101131736306, {""knot_3_y"": 0.7058397960242947, ""knot_4_y"": -0.05421092404300107, ""knot_1_y"": 0.29834276281218264, ""knot_0_y"": -0.06308397005447561}, 0.841083084401267], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.8622052097106426, true, null, -Infinity, Infinity, 0.0027175975831210328, {""knot_2_y"": 0.7058397960242984, ""knot_4_y"": 0.467567687322689, ""knot_1_y"": -0.24575199409919662, ""knot_0_y"": 0.2118802076676952}, 0.8916220654027394], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.8426666503961016, true, null, -Infinity, Infinity, 0.0027539290284003645, {""knot_2_y"": -0.0542109240429982, ""knot_3_y"": 0.4675676873226913, ""knot_1_y"": -0.031394417703105915, ""knot_0_y"": -0.005057369479679765}, 0.8197861235474696]]"
200,173740.0,rj70.782,3104,28,0.3232,0.0061,-0.36,,,,VonBraun,305.11910468154974,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.7926799369898874, true, null, -Infinity, Infinity, 0.00941306069292936, {""knot_3_y"": 0.2115816028907545, ""knot_4_y"": -0.00391490635073401, ""knot_1_y"": -0.30228259134188273, ""knot_2_y"": -0.0655808635010624}, 0.7241928886796093], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.863535236007756, true, null, -Infinity, Infinity, 0.0039968468289252445, {""knot_3_y"": -0.24639897090655102, ""knot_4_y"": -0.03267356639491013, ""knot_2_y"": 0.3015842872334486, ""knot_0_y"": -0.3022825913418834}, 0.7929757753647877], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.8758453046112803, true, null, -Infinity, Infinity, 0.0029117463775080637, {""knot_3_y"": 0.7048466202962054, ""knot_4_y"": -0.05261670717313125, ""knot_1_y"": 0.3015842872334479, ""knot_0_y"": -0.0655808635010601}, 0.835808848266966], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.8573799601397771, true, null, -Infinity, Infinity, 0.0028116293608006033, {""knot_2_y"": 0.7048466202962016, ""knot_4_y"": 0.46772093147664123, ""knot_1_y"": -0.24639897090655252, ""knot_0_y"": 0.2115816028907581}, 0.881478995590223], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.8376263917514986, true, null, -Infinity, Infinity, 0.0028359223859013368, {""knot_2_y"": -0.05261670717313781, ""knot_3_y"": 0.4677209314766369, ""knot_1_y"": -0.03267356639491249, ""knot_0_y"": -0.0039149063507315455}, 0.7837777880462055]]"
